Hosea,1,1,"The word of the Lord that came to Hosea son of Beeri during the reigns of Uzziah, Jotham, Ahaz, and Hezekiah, kings of Judah, and of Jeroboam son of Jehoash, king of Israel."
Hosea,1,2,"When the Lord first spoke to Hosea, He said this to him: Go and marry a promiscuous wife and have children of promiscuity, for the land is committing blatant acts of promiscuity by abandoning the Lord."
Hosea,1,3,"So he went and married Gomer daughter of Diblaim, and she conceived and bore him a son."
Hosea,1,4,"Then the Lord said to him: Name him Jezreel, for in a little while I will bring the bloodshed of Jezreel on the house of Jehu and put an end to the kingdom of the house of Israel."
Hosea,1,5,On that day I will break the bow of Israel in the Valley of Jezreel.
Hosea,1,6,"She conceived again and gave birth to a daughter, and the Lord said to him: Name her No Compassion, for I will no longer have compassion on the house of Israel. I will certainly take them away."
Hosea,1,7,"But I will have compassion on the house of Judah, and I will deliver them by the Lord their God. I will not deliver them by bow, sword, or war, or by horses and cavalry."
Hosea,1,8,"After Gomer had weaned No Compassion, she conceived and gave birth to a son."
Hosea,1,9,"Then the Lord said: Name him Not My People, for you are not My people, and I will not be your God."
Hosea,1,10,"Yet the number of the Israelites will be like the sand of the sea, which cannot be measured or counted. And in the place where they were told: You are not My people, they will be called: Sons of the living God."
Hosea,1,11,And the Judeans and the Israelites will be gathered together. They will appoint for themselves a single ruler and go up from the land. For the day of Jezreel will be great.
Hosea,2,1,Call your brothers: My People and your sisters: Compassion.
Hosea,2,2,Rebuke your mother; rebuke her. For she is not My wife and I am not her husband. Let her remove the promiscuous look from her face and her adultery from between her breasts.
Hosea,2,3,"Otherwise, I will strip her naked and expose her as she was on the day of her birth. I will make her like a desert and like a parched land, and I will let her die of thirst."
Hosea,2,4,I will have no compassion on her children because they are the children of promiscuity.
Hosea,2,5,"Yes, their mother is promiscuous; she conceived them and acted shamefully. For she thought, “I will go after my lovers, the men who give me my food and water, my wool and flax, my oil and drink.”"
Hosea,2,6,"Therefore, this is what I will do: I will block her way with thorns; I will enclose her with a wall, so that she cannot find her paths."
Hosea,2,7,"She will pursue her lovers but not catch them; she will seek them but not find them. Then she will think, “I will go back to my former husband, for then it was better for me than now.”"
Hosea,2,8,"She does not recognize that it is I who gave her the grain, the new wine, and the oil. I lavished silver and gold on her, which they used for Baal."
Hosea,2,9,"Therefore, I will take back My grain in its time and My new wine in its season; I will take away My wool and linen, which were to cover her nakedness."
Hosea,2,10,"Now I will expose her shame in the sight of her lovers, and no one will rescue her from My hands."
Hosea,2,11,"I will put an end to all her celebrations: her feasts, New Moons, and Sabbaths — all her festivals."
Hosea,2,12,"I will devastate her vines and fig trees. She thinks that these are her wages that her lovers have given her. I will turn them into a thicket, and the wild animals will eat them."
