James,1,1,"James, a slave of God and of the Lord Jesus Christ,
T o the twelve tribes who are in the Dispersion: Greetings."
James,1,2,"Consider it all joy, my brothers, when you encounter various trials"
James,1,3,knowing that the testing of your faith brings about perseverance.
James,1,4,"And let perseverance have its perfect work, so that you may be perfect and complete, lacking in nothing."
James,1,5,"But if any of you lacks wisdom, let him ask of God, who gives to all generously and without reproach, and it will be given to him."
James,1,6,"But he must ask in faith, doubting nothing, for the one who doubts is like the surf of the sea, driven and tossed by the wind."
James,1,7,For that man ought not to expect that he will receive anything from the Lord
James,1,8,"being a double-minded man, unstable in all his ways."
James,1,9,But the brother of humble circumstances is to boast in his high position
James,1,10,"and the rich man is to boast in his humiliation, because like flowering grass he will pass away."
James,1,11,For the sun rises with a scorching heat and withers the grass; and its flower falls off and the beauty of its appearance is destroyed; so too the rich man in the midst of his pursuits will fade away.
James,1,12,"Blessed is a man who perseveres under trial; for once he has been approved, he will receive the crown of life which the Lord has promised to those who love Him."
James,1,13,"Let no one say when he is tempted, “I am being tempted by God”; for God cannot be tempted by evil, and He Himself does not tempt anyone."
James,1,14,But each one is tempted when he is carried away and enticed by his own lust.
James,1,15,"Then when lust has conceived, it gives birth to sin, and when sin is fully matured, it brings forth death."
James,1,16,"Do not be deceived, my beloved brothers."
James,1,17,"Every good thing given and every perfect gift is from above, coming down from the Father of lights, with whom there is no variation or shifting shadow."
James,1,18,"In the exercise of His will He brought us forth by the word of truth, so that we would be a kind of first fruits among His creatures."
James,1,19,"Know this, my beloved brothers. But everyone must be quick to hear, slow to speak and slow to anger"
James,1,20,for the anger of man does not achieve the righteousness of God.
James,1,21,"Therefore, laying aside all filthiness and all that remains of wickedness, in gentleness receive the implanted word, which is able to save your souls."
James,1,22,"But become doers of the word, and not merely hearers who delude themselves."
James,1,23,"For if anyone is a hearer of the word and not a doer, he is like a man who looks at his natural face in a mirror"
James,1,24,"for once he looked at himself and has gone away, he immediately forgot what kind of person he was."
James,1,25,"But one who looks intently at the perfect law, the law of freedom, and abides by it, not having become a forgetful hearer but a doer of the work, this man will be blessed in what he does."
James,1,26,"If anyone thinks himself to be religious while not bridling his tongue but deceiving his own heart, this man’s religion is worthless."
James,1,27,"Pure and undefiled religion before our God and Father is this: to visit orphans and widows in their affliction, and to keep oneself unstained by the world."
James,2,1,"My brothers, do not hold your faith in our glorious Lord Jesus Christ with an attitude of personal favoritism."
James,2,2,"For if a man comes into your assembly with a gold ring and dressed in bright clothes, and there also comes in a poor man in dirty clothes"
James,2,3,"and you pay special attention to the one who is wearing the bright clothes, and say, “You sit here in a good place,” and you say to the poor man, “You stand over there, or sit down by my footstool,”"
James,2,4,"have you not made distinctions among yourselves, and become judges with evil thoughts?"
James,2,5,"Listen, my beloved brothers: did not God choose the poor of this world to be rich in faith and heirs of the kingdom which He promised to those who love Him?"
James,2,6,But you have dishonored the poor man. Is it not the rich who oppress you and they themselves drag you into court?
James,2,7,Do they not blaspheme the good name by which you have been called?
James,2,8,"If, however, you are fulfilling the royal law according to the Scripture, “YOU SHALL LOVE YOUR NEIGHBOR AS YOURSELF,” you are doing well."
James,2,9,"But if you show partiality, you are committing sin, being convicted by the law as transgressors."
James,2,10,"For whoever keeps the whole law and yet stumbles in one point, he has become guilty of all."
